student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-04670,Argentina,25,Masculino,Gratuito,Escuela de Ingles,Mobile,Freelance / proyectos propios,Universitario completo,7,2,Sin_suscripcion,-1.0,0,2024-03-17,12,3,0.48,1,0,1,0,0,0.26,0.02,0.08,0.35,0.08,0.35,0.06,0.57,0.15,0.16,109,111,1,15,0,0.0,0.0,0.0,0.0,0.0,-6.8,17,0,0,17,8,6,6,0,147,Estandar,0,0.0,,0
PLZ-04671,México,21,Masculino,Gratuito,Escuela de Marketing Digital,Tablet,Conseguir empleo tech,Posgrado,5,1,Sin_suscripcion,-1.0,0,2023-02-07,43,5,0.18,0,0,1,0,0,0.44,0.02,0.16,0.09,0.13,0.09,0.13,0.19,0.36,0.45,40,46,1,23,1,0.2,0.0,0.0,0.0,0.0,0.2,2,0,0,23,2,3,1,0,57,Estandar,3,1.6,7.0,1
PLZ-04672,Venezuela,16,Femenino,Expert Duo,Escuela de Marketing Digital,Mobile,Conseguir empleo tech,Universitario en curso,3,9,Anual,136.0,0,2023-11-23,38,15,0.2,3,2,0,0,0,0.4,0.07,0.05,0.18,0.36,0.13,0.05,0.38,0.29,0.35,2,8,14,89,5,1.2,0.9,1.3,1.4,1.0,5.0,30,0,1,15,2,2,7,0,355,Estandar,1,6.8,9.0,0
PLZ-04673,Perú,34,Femenino,Gratuito,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario completo,10,1,Sin_suscripcion,-1.0,0,2023-03-01,33,2,0.17,0,0,1,0,0,0.13,0.24,0.29,0.25,0.03,0.19,0.18,0.14,0.47,0.11,13,21,3,7,7,1.8,1.7,1.6,2.0,1.6,9.5,4,0,0,18,3,7,13,0,63,Estandar,0,0.0,,1
PLZ-04674,México,22,Femenino,Basic,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Universitario completo,0,1,Mensual,13.0,0,2022-05-02,6,4,0.1,0,0,3,0,0,0.03,0.26,0.11,0.12,0.26,0.13,0.3,0.13,0.12,0.24,28,34,3,12,12,3.0,1.9,2.8,2.0,4.1,2.9,41,0,4,15,4,4,14,1,125,Estandar,4,3.9,10.0,1
PLZ-04675,Colombia,25,Masculino,Gratuito,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Posgrado,7,1,Sin_suscripcion,-1.0,0,2022-04-02,18,4,0.11,0,0,1,0,0,0.21,0.08,0.14,0.19,0.37,0.36,0.1,0.34,0.23,0.17,3,10,3,9,9,2.2,2.3,1.9,2.4,1.4,-0.2,19,0,0,12,1,4,14,0,42,Estandar,1,1.8,10.0,0
PLZ-04676,Ecuador,22,Masculino,Expert,Escuela de Ingles,Mobile,Freelance / proyectos propios,Universitario en curso,2,12,Anual,197.0,0,2022-01-27,11,5,0.4,2,1,2,0,0,0.27,0.05,0.23,0.26,0.3,0.12,0.32,0.18,0.06,0.06,7,10,9,36,5,1.2,1.4,1.2,0.9,1.2,-1.5,8,0,6,13,2,1,3,0,319,Estandar,1,6.1,10.0,0
PLZ-04677,México,25,Masculino,Expert,Escuela de Marketing Digital,Desktop,Cambiar de carrera,Universitario completo,2,3,Anual,160.0,0,2024-07-07,29,8,0.09,0,0,1,0,0,0.07,0.52,0.19,0.21,0.03,0.18,0.47,0.09,0.5,0.48,15,20,9,20,13,3.2,4.8,3.8,2.6,2.3,2.4,9,0,1,18,2,5,4,0,98,Estandar,0,0.0,9.0,0
PLZ-04678,Guatemala,23,Masculino,Expert,Escuela de Marketing Digital,Desktop,Ascender en trabajo actual,Universitario en curso,0,17,Anual,208.0,1,2022-01-19,47,14,0.38,5,4,5,1,1,0.4,0.31,0.05,0.29,0.53,0.63,0.16,0.15,0.17,0.32,7,12,9,63,23,5.8,4.2,6.2,6.4,5.0,5.1,40,0,4,12,2,9,4,0,1389,Pro,1,3.6,,0
PLZ-04679,Argentina,34,Masculino,Basic,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario completo,0,2,Mensual,24.0,0,2022-12-02,6,4,0.44,1,0,0,0,0,0.21,0.06,0.32,0.04,0.08,0.03,0.35,0.26,0.42,0.33,9,20,7,20,12,3.0,2.6,2.7,2.9,1.9,-4.1,7,0,2,16,4,4,13,0,120,Estandar,0,0.0,6.0,1
PLZ-04680,Argentina,23,Masculino,Gratuito,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,1,3,Sin_suscripcion,-1.0,0,2023-01-24,64,1,0.04,0,0,1,0,0,0.18,0.16,0.5,0.16,0.27,0.16,0.42,0.19,0.67,0.39,29,42,2,1,1,0.2,0.3,0.1,0.2,0.1,1.5,12,0,0,8,2,5,2,0,74,Estandar,0,0.0,9.0,0
PLZ-04681,México,37,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Emprender startup,Universitario completo,0,24,Anual,218.0,0,2022-04-03,17,9,0.3,2,1,2,0,0,0.2,0.04,0.22,0.05,0.14,0.15,0.43,0.19,0.58,0.18,5,6,13,39,22,5.5,4.4,4.8,3.6,5.0,-0.9,2,0,0,7,3,2,4,0,1030,Estandar,1,4.1,10.0,1
PLZ-04682,México,33,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Universitario completo,2,8,Cuotas x4,155.0,0,2022-09-19,6,8,0.64,5,3,1,0,0,0.17,0.17,0.18,0.25,0.08,0.11,0.24,0.14,0.41,0.33,1,2,9,57,7,1.8,1.6,2.0,2.1,2.0,2.4,3,3,2,17,1,6,12,0,340,Estandar,1,6.9,3.0,0
PLZ-04683,Bolivia,24,Masculino,Gratuito,Escuela de E-commerce y Negocios Digitales,Desktop,Aprender por curiosidad,Tecnico,0,1,Sin_suscripcion,-1.0,0,2022-02-10,35,1,0.17,0,0,4,0,0,0.27,0.1,0.55,0.04,0.04,0.11,0.16,0.03,0.06,0.59,16,22,3,4,4,1.0,1.4,1.1,1.0,0.8,-4.6,5,0,0,20,3,3,6,0,50,Estandar,1,5.5,10.0,1
PLZ-04684,México,28,Femenino,Expert,Escuela de Diseno Grafico,Desktop,Conseguir empleo tech,Universitario completo,0,17,Cuotas x4,220.0,0,2024-01-22,3,10,0.2,2,1,3,0,0,0.16,0.23,0.08,0.11,0.11,0.24,0.05,0.16,0.38,0.55,7,15,10,37,4,1.0,0.6,0.8,0.7,1.0,-0.7,5,0,1,15,5,4,5,0,547,Estandar,1,2.5,0.0,0
PLZ-04685,Perú,30,Femenino,Gratuito,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario completo,7,1,Sin_suscripcion,-1.0,0,2022-02-17,1,3,0.0,0,0,1,0,0,0.07,0.02,0.09,0.12,0.09,0.22,0.13,0.31,0.12,0.06,80,88,0,10,0,0.0,0.0,0.0,0.0,0.0,-6.4,10,0,0,4,3,5,9,0,48,Estandar,3,3.1,5.0,1
PLZ-04686,Colombia,32,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Posgrado,7,1,Sin_suscripcion,-1.0,0,2023-08-28,1,1,0.07,0,0,1,0,0,0.14,0.42,0.07,0.22,0.54,0.21,0.4,0.04,0.21,0.45,38,47,0,1,0,0.0,0.0,0.0,0.0,0.0,-5.7,1,0,0,12,2,5,18,0,76,Estandar,0,0.0,,1
PLZ-04687,México,32,Masculino,Expert,Escuela de Programacion y Software,Desktop,Aprender por curiosidad,Universitario en curso,10,1,Anual,105.0,1,2022-09-13,39,13,0.67,8,6,0,0,0,0.33,0.24,0.23,0.46,0.12,0.02,0.5,0.04,0.68,0.3,9,18,13,129,22,5.5,6.4,5.5,8.1,5.7,-1.9,21,0,7,21,3,9,23,2,411,Estandar,0,0.0,,0
PLZ-04688,México,28,Masculino,Expert,Escuela de Videojuegos,Desktop,Conseguir empleo tech,Secundaria,3,12,Anual,79.0,2,2023-06-29,57,6,0.21,1,0,0,0,0,0.05,0.06,0.18,0.29,0.23,0.09,0.24,0.14,0.23,0.41,8,9,9,18,18,4.5,4.4,5.9,3.0,5.8,-0.4,17,0,1,18,2,4,13,0,450,Estandar,0,0.0,5.0,0
PLZ-04689,Colombia,21,Masculino,Gratuito,Escuela de Videojuegos,Desktop,Freelance / proyectos propios,Universitario completo,5,1,Sin_suscripcion,-1.0,0,2022-08-07,44,4,0.01,0,0,3,0,0,0.07,0.29,0.08,0.13,0.14,0.54,0.15,0.35,0.1,0.68,0,5,2,10,10,2.5,1.3,2.2,2.4,2.1,3.4,0,0,0,21,5,4,14,3,211,Estandar,2,6.3,9.0,0
PLZ-04690,Paraguay,30,Masculino,Basic,Escuela de Programacion y Software,Tablet,Ascender en trabajo actual,Tecnico,7,1,Mensual,2.0,1,2022-04-12,3,6,0.14,0,0,3,0,0,0.03,0.18,0.17,0.31,0.22,0.2,0.04,0.21,0.28,0.65,0,13,7,24,6,1.5,1.8,1.6,2.2,1.3,-1.6,12,5,1,17,3,4,9,0,77,Estandar,2,4.3,9.0,1
PLZ-04691,México,25,Femenino,Expert Family,Escuela de Gestion y Liderazgo,Mobile,Ascender en trabajo actual,Universitario completo,3,48,Cuotas x4,13.0,0,2024-06-20,0,21,0.38,7,6,1,0,0,0.33,0.49,0.08,0.32,0.27,0.06,0.33,0.09,0.02,0.03,2,11,18,107,26,6.5,6.1,4.1,7.9,3.8,-1.6,14,0,4,6,3,6,17,0,2135,Pro,0,0.0,9.0,0
PLZ-04692,México,16,No especifica,Expert Duo,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Secundaria,1,10,Cuotas x4,352.0,0,2022-10-29,39,21,0.23,4,3,2,0,0,0.04,0.27,0.21,0.12,0.34,0.39,0.18,0.31,0.48,0.19,11,16,12,100,18,4.5,4.4,4.7,3.7,3.0,2.1,1,0,3,12,5,5,10,0,315,Estandar,1,2.1,10.0,1
PLZ-04693,México,29,Femenino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Universitario en curso,0,20,Anual,285.0,0,2024-10-10,51,22,0.48,10,7,1,0,0,0.45,0.3,0.04,0.53,0.01,0.09,0.06,0.21,0.31,0.06,6,15,14,184,5,1.2,0.8,1.8,0.7,1.1,4.1,33,0,0,19,3,5,9,0,893,Estandar,3,5.6,10.0,0
PLZ-04694,Colombia,22,Femenino,Expert,Escuela de Diseno Grafico,Mobile,Conseguir empleo tech,Tecnico,1,12,Anual,324.0,2,2024-11-25,6,14,0.19,2,1,0,0,0,0.24,0.26,0.31,0.33,0.36,0.24,0.41,0.38,0.09,0.45,2,8,11,64,6,1.5,1.2,1.0,1.6,1.5,1.7,26,0,2,17,3,5,8,0,414,Estandar,2,4.6,9.0,1
PLZ-04695,Colombia,24,Femenino,Expert,Escuela de Ingles,Mobile,Cambiar de carrera,Secundaria,7,1,Anual,138.0,0,2023-03-04,19,11,0.53,5,4,0,0,0,0.12,0.14,0.26,0.34,0.1,0.18,0.15,0.1,0.12,0.11,5,11,9,76,27,6.8,9.6,6.6,6.4,6.7,0.3,2,0,1,17,3,3,8,0,197,Estandar,3,4.5,9.0,0
PLZ-04696,Venezuela,27,Masculino,Basic,Escuela de Gestion y Liderazgo,Mobile,Conseguir empleo tech,Posgrado,3,5,Mensual,20.0,0,2022-05-15,26,9,0.46,4,3,1,0,0,0.45,0.15,0.08,0.4,0.22,0.34,0.01,0.45,0.17,0.41,0,9,5,76,17,4.2,3.9,4.9,4.0,3.6,-0.5,3,0,5,19,1,4,13,0,238,Estandar,1,1.8,10.0,1
PLZ-04697,Colombia,17,No especifica,Gratuito,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Posgrado,2,1,Sin_suscripcion,-1.0,0,2023-07-31,11,2,0.32,0,0,5,1,1,0.32,0.13,0.33,0.07,0.34,0.33,0.1,0.05,0.33,0.43,10,12,4,4,4,1.0,1.3,1.0,1.1,0.5,7.9,1,0,0,10,2,3,6,0,770,Estandar,0,0.0,10.0,0
PLZ-04698,Colombia,27,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Tablet,Ascender en trabajo actual,Universitario completo,0,6,Mensual,9.0,0,2022-11-12,73,4,0.4,1,0,2,0,0,0.2,0.15,0.34,0.18,0.05,0.09,0.14,0.14,0.06,0.12,11,23,6,20,20,5.0,3.5,7.2,6.7,3.4,2.4,3,0,2,19,1,9,22,0,272,Estandar,1,1.8,10.0,0
PLZ-04699,México,25,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Aprender por curiosidad,Universitario en curso,1,12,Anual,214.0,0,2023-01-03,0,10,0.2,2,1,2,0,0,0.14,0.11,0.33,0.09,0.23,0.17,0.54,0.18,0.11,0.14,16,26,14,60,13,3.2,3.9,1.8,4.8,2.8,-0.4,25,0,3,4,4,5,10,0,343,Estandar,1,3.2,9.0,0
PLZ-04700,Costa Rica,21,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Posgrado,5,1,Mensual,2.0,1,2022-08-27,1,2,0.25,0,0,2,0,0,0.63,0.25,0.2,0.22,0.28,0.12,0.4,0.24,0.45,0.22,26,28,6,8,8,2.0,2.1,2.0,2.3,2.1,2.4,10,0,4,17,3,7,17,0,78,Estandar,1,6.8,10.0,0
PLZ-04701,México,27,Masculino,Expert Duo,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Posgrado,2,7,Anual,186.0,0,2023-11-28,95,16,0.32,5,3,1,0,0,0.16,0.08,0.29,0.12,0.03,0.04,0.21,0.25,0.35,0.08,3,4,17,106,27,6.8,9.3,8.3,7.5,8.6,0.9,9,0,3,19,2,3,3,1,421,Estandar,0,0.0,8.0,0
PLZ-04702,México,16,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario completo,2,2,Sin_suscripcion,-1.0,0,2022-01-29,33,3,0.18,0,0,3,0,0,0.17,0.16,0.56,0.17,0.16,0.5,0.36,0.07,0.18,0.37,8,9,2,9,8,2.0,1.7,2.8,2.6,2.2,4.2,2,0,0,19,2,4,5,0,52,Estandar,1,3.7,9.0,0
PLZ-04703,Argentina,27,Masculino,Basic,Escuela de Desarrollo Web,Tablet,Conseguir empleo tech,Universitario completo,1,3,Mensual,2.0,0,2022-07-24,26,2,0.38,0,0,3,1,1,0.1,0.13,0.03,0.1,0.28,0.33,0.23,0.08,0.29,0.47,0,3,4,4,4,1.0,0.7,0.9,1.0,1.2,-2.8,13,10,1,23,3,8,8,0,837,Estandar,2,2.9,10.0,0
PLZ-04704,Argentina,29,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Secundaria,3,2,Sin_suscripcion,-1.0,0,2022-08-20,29,4,0.04,0,0,0,0,0,0.25,0.47,0.04,0.07,0.0,0.56,0.23,0.19,0.24,0.41,35,37,2,5,1,0.2,0.0,0.0,0.0,0.0,-2.7,1,0,0,14,5,4,11,0,99,Estandar,1,1.4,7.0,1
PLZ-04705,Colombia,28,Masculino,Basic,Escuela de Diseno Grafico,Mobile,Conseguir empleo tech,Tecnico,10,1,Mensual,16.0,0,2024-06-26,32,6,0.11,0,0,3,0,0,0.13,0.26,0.11,0.32,0.28,0.08,0.02,0.09,0.17,0.12,33,42,2,22,1,0.2,0.0,0.0,0.0,0.0,-2.9,1,0,0,20,1,4,12,0,68,Estandar,1,2.7,10.0,0
PLZ-04706,Colombia,31,Masculino,Gratuito,Escuela de Ingles,Desktop,Freelance / proyectos propios,Posgrado,7,3,Sin_suscripcion,-1.0,0,2024-05-04,52,4,0.36,1,0,0,0,0,0.12,0.57,0.18,0.11,0.39,0.46,0.29,0.03,0.28,0.48,19,23,1,15,11,2.8,1.8,3.1,1.7,1.6,1.0,12,0,0,15,3,5,2,0,149,Estandar,1,4.2,10.0,0
PLZ-04707,Perú,33,No especifica,Basic,Escuela de Marketing Digital,Desktop,Aprender por curiosidad,Posgrado,0,1,Mensual,10.0,0,2023-09-14,1,5,0.49,2,1,3,1,1,0.28,0.31,0.11,0.21,0.14,0.07,0.06,0.17,0.43,0.17,26,30,13,35,19,4.8,6.4,3.6,4.6,6.0,6.6,14,0,2,0,6,8,26,3,994,Estandar,2,5.6,6.0,1
PLZ-04708,México,26,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Aprender por curiosidad,Universitario en curso,2,3,Mensual,9.0,0,2023-08-15,9,5,0.31,1,0,0,0,0,0.32,0.15,0.36,0.25,0.35,0.11,0.13,0.02,0.56,0.16,29,29,5,23,22,5.5,4.4,3.3,3.1,6.2,1.0,2,0,5,17,1,1,1,0,84,Estandar,1,2.6,10.0,0
PLZ-04709,Chile,33,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario en curso,1,1,Anual,353.0,0,2022-12-02,22,13,0.28,3,2,2,0,0,0.03,0.13,0.55,0.36,0.2,0.09,0.42,0.5,0.25,0.15,9,9,8,63,25,6.2,7.1,4.3,4.1,9.3,-1.2,7,0,0,21,3,10,32,0,194,Estandar,2,5.9,7.0,0
PLZ-04710,Argentina,26,Masculino,Expert,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario completo,2,5,Anual,172.0,0,2023-01-25,22,5,0.52,2,1,5,2,2,0.01,0.55,0.04,0.26,0.09,0.24,0.11,0.09,0.32,0.2,34,46,0,29,0,0.0,0.0,0.0,0.0,0.0,-6.6,28,0,0,9,4,6,11,0,1576,Pro,1,6.5,9.0,0
PLZ-04711,Colombia,22,Femenino,Basic,Escuela de Programacion y Software,Desktop,Emprender startup,Universitario completo,3,4,Mensual,16.0,0,2022-02-21,43,3,0.26,0,0,0,0,0,0.01,0.1,0.27,0.12,0.63,0.19,0.04,0.18,0.09,0.14,3,8,6,9,9,2.2,2.9,1.2,2.7,1.6,2.6,0,0,4,21,4,6,9,0,186,Estandar,0,0.0,7.0,1
PLZ-04712,Colombia,24,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Aprender por curiosidad,Universitario completo,1,4,Anual,156.0,1,2023-06-21,1,8,0.37,2,1,3,1,0,0.35,0.5,0.37,0.22,0.4,0.34,0.03,0.28,0.18,0.31,4,8,8,41,14,3.5,2.8,2.5,3.9,4.8,0.6,5,0,1,0,1,2,5,0,676,Estandar,2,3.2,10.0,1
PLZ-04713,México,28,Masculino,Expert,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario completo,5,27,Cuotas x4,189.0,0,2022-06-17,0,9,0.32,2,1,1,0,0,0.22,0.22,0.17,0.24,0.33,0.39,0.09,0.53,0.26,0.13,34,42,4,39,1,0.2,0.0,0.0,0.0,0.0,-0.4,17,0,0,19,4,6,15,1,671,Estandar,0,0.0,8.0,0
PLZ-04714,Perú,33,Masculino,Basic,Escuela de Ingles,Mobile,Ascender en trabajo actual,Universitario en curso,2,4,Mensual,26.0,0,2024-07-20,37,4,0.05,0,0,1,0,0,0.31,0.3,0.19,0.1,0.27,0.33,0.17,0.51,0.03,0.15,8,21,8,9,7,1.8,1.0,1.4,1.0,1.0,-0.0,35,0,5,18,2,6,19,0,164,Estandar,2,6.9,3.0,0
PLZ-04715,Colombia,27,Femenino,Expert Duo,Escuela de Recursos Humanos,Mobile,Emprender startup,Universitario en curso,10,36,Anual,75.0,0,2024-08-13,92,17,0.35,5,4,2,0,0,0.07,0.15,0.13,0.57,0.19,0.29,0.23,0.26,0.04,0.46,2,13,9,99,8,2.0,1.2,2.0,1.5,1.8,0.5,13,0,6,18,2,6,11,0,1392,Pro,2,3.9,2.0,0
PLZ-04716,México,22,Masculino,Expert,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Universitario completo,0,6,Anual,33.0,0,2022-12-17,6,9,0.82,7,6,3,2,1,0.09,0.07,0.03,0.07,0.14,0.14,0.15,0.19,0.06,0.18,7,13,7,61,7,1.8,1.1,2.6,1.2,1.5,3.9,4,0,3,13,0,3,6,0,1510,Pro,1,3.0,3.0,0
PLZ-04717,Argentina,35,Masculino,Basic,Escuela de Gestion y Liderazgo,Desktop,Aprender por curiosidad,Universitario completo,0,1,Mensual,24.0,0,2023-05-30,4,7,0.49,3,2,2,0,0,0.4,0.57,0.1,0.09,0.49,0.13,0.13,0.31,0.13,0.46,8,18,8,41,7,1.8,2.1,2.1,2.0,1.2,3.2,61,0,4,20,2,8,25,0,171,Estandar,3,5.8,8.0,1
PLZ-04718,Otros,18,Masculino,Expert Family,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Tecnico,3,18,Anual,93.0,2,2023-10-15,12,22,0.18,3,2,3,0,0,0.64,0.09,0.21,0.1,0.2,0.22,0.12,0.25,0.28,0.23,19,21,22,110,9,2.2,1.1,1.3,3.1,1.9,-0.2,6,0,2,21,4,10,34,0,761,Estandar,0,0.0,8.0,0
PLZ-04719,Colombia,22,Masculino,Expert Duo,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Tecnico,3,7,Anual,134.0,0,2025-03-08,36,10,0.75,7,5,3,2,1,0.11,0.34,0.22,0.58,0.36,0.14,0.54,0.22,0.15,0.13,1,5,12,90,25,6.2,8.9,5.6,5.8,9.2,1.0,2,0,4,16,2,2,7,0,1548,Pro,1,5.0,0.0,0
PLZ-04720,España,32,Femenino,Expert Family,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario completo,3,13,Anual,192.0,0,2023-03-08,43,24,0.26,6,5,4,1,1,0.09,0.09,0.05,0.15,0.19,0.07,0.36,0.16,0.05,0.21,5,14,16,100,10,2.5,2.2,2.8,2.3,3.0,-2.6,29,0,7,19,1,5,9,0,1298,Pro,1,4.2,2.0,1
PLZ-04721,México,37,Masculino,Expert,Escuela de E-commerce y Negocios Digitales,Tablet,Conseguir empleo tech,Universitario en curso,10,14,Anual,106.0,0,2024-09-01,82,8,0.42,3,2,2,0,0,0.08,0.04,0.35,0.1,0.29,0.22,0.07,0.38,0.3,0.07,7,8,4,45,25,6.2,8.1,3.5,6.1,5.8,0.8,16,0,1,16,0,5,11,0,254,Estandar,0,0.0,7.0,0
PLZ-04722,México,29,Masculino,Basic,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario completo,2,4,Mensual,5.0,0,2024-04-07,48,8,0.07,0,0,1,0,0,0.12,0.06,0.12,0.28,0.2,0.05,0.12,0.24,0.54,0.36,40,49,0,28,0,0.0,0.0,0.0,0.0,0.0,-4.8,34,0,0,7,2,4,15,3,256,Estandar,2,4.9,6.0,1
PLZ-04723,México,28,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Emprender startup,Universitario completo,2,1,Mensual,12.0,0,2022-01-02,0,5,0.29,1,0,2,0,0,0.1,0.05,0.28,0.35,0.43,0.26,0.3,0.15,0.09,0.16,9,15,9,17,6,1.5,1.5,1.3,2.1,1.3,4.5,26,0,2,4,5,6,6,0,109,Estandar,2,6.9,8.0,0
PLZ-04724,Colombia,25,Masculino,Expert,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Universitario completo,7,19,Anual,28.0,0,2024-08-23,6,9,0.73,6,5,4,2,2,0.49,0.07,0.55,0.14,0.41,0.57,0.24,0.14,0.34,0.14,4,13,8,65,5,1.2,1.3,0.8,1.5,0.8,-0.4,24,0,5,9,6,4,15,0,1879,Pro,2,1.8,4.0,0
PLZ-04725,México,30,Femenino,Expert Family,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Universitario completo,2,14,Anual,314.0,3,2023-07-01,13,18,0.53,9,7,1,0,0,0.36,0.52,0.16,0.31,0.04,0.07,0.34,0.22,0.32,0.06,4,8,12,151,13,3.2,3.5,3.5,3.4,2.4,3.7,6,0,2,20,4,6,8,0,791,Estandar,0,0.0,0.0,1
PLZ-04726,México,27,Femenino,Expert,Escuela de E-commerce y Negocios Digitales,Desktop,Freelance / proyectos propios,Universitario en curso,1,10,Anual,15.0,1,2024-03-29,88,11,0.71,7,5,2,1,0,0.03,0.01,0.17,0.03,0.11,0.26,0.17,0.24,0.48,0.12,8,15,11,92,23,5.8,4.4,3.3,7.8,8.3,3.3,0,0,3,16,0,4,10,0,982,Estandar,0,0.0,7.0,0
PLZ-04727,España,22,Masculino,Expert Duo,Escuela de Gestion y Liderazgo,Mobile,Ascender en trabajo actual,Universitario completo,5,6,Anual,152.0,0,2022-04-18,27,15,0.28,4,3,1,0,0,0.23,0.25,0.44,0.4,0.05,0.56,0.1,0.07,0.3,0.34,0,5,19,69,15,3.8,4.3,2.0,3.4,2.4,2.2,7,7,3,16,4,7,19,0,254,Estandar,1,1.8,10.0,0
PLZ-04728,Chile,25,Masculino,Basic,Escuela de Diseno Grafico,Mobile,Conseguir empleo tech,Tecnico,3,2,Mensual,12.0,0,2023-09-17,168,3,0.2,0,0,2,0,0,0.26,0.21,0.22,0.04,0.14,0.24,0.4,0.13,0.33,0.31,11,14,7,6,6,1.5,0.9,1.3,1.4,1.1,1.5,25,0,1,23,1,5,12,2,193,Estandar,0,0.0,8.0,1
PLZ-04729,Perú,21,Masculino,Basic,Escuela de Desarrollo Web,Desktop,Emprender startup,Universitario completo,1,4,Mensual,23.0,0,2022-02-25,11,5,0.18,0,0,2,0,0,0.22,0.18,0.2,0.33,0.07,0.26,0.11,0.18,0.04,0.28,23,27,5,10,10,2.5,1.9,3.6,3.5,1.4,0.3,2,0,3,18,6,3,10,0,118,Estandar,2,6.3,6.0,1
PLZ-04730,México,27,Femenino,Expert Duo,Escuela de Videojuegos,Mobile,Ascender en trabajo actual,Universitario completo,1,26,Cuotas x4,190.0,0,2022-02-09,76,13,0.32,4,3,4,1,0,0.07,0.28,0.34,0.34,0.03,0.45,0.36,0.34,0.37,0.4,2,10,21,67,22,5.5,4.9,2.9,5.8,4.2,2.0,9,0,3,7,2,5,6,0,1074,Estandar,2,3.1,8.0,1
PLZ-04731,México,27,Femenino,Expert,Escuela de Desarrollo Web,Mobile,Ascender en trabajo actual,Universitario en curso,2,6,Anual,193.0,0,2023-05-20,35,8,0.3,2,1,1,0,0,0.16,0.46,0.14,0.01,0.1,0.17,0.05,0.1,0.27,0.45,2,3,10,39,24,6.0,7.2,3.2,6.5,3.8,-1.9,1,0,4,16,3,2,3,0,244,Estandar,0,0.0,9.0,1
PLZ-04732,México,36,Masculino,Expert Family,Escuela de Programacion y Software,Mobile,Cambiar de carrera,Tecnico,0,25,Anual,26.0,0,2024-08-30,65,12,0.3,3,2,1,0,0,0.22,0.21,0.22,0.08,0.12,0.32,0.49,0.09,0.24,0.45,2,10,19,41,4,1.0,0.8,1.2,1.4,1.0,-2.3,13,0,3,14,4,6,16,0,439,Estandar,1,2.1,9.0,0
